id	name	school	researchlevel	path1	pathlevel1	path2	pathlevel2	effect_record_id	effects_count	precision	fatiguecost	gemcost	next_spell	description	test
444	Fate of Oedipus	2	4	0	4	-1	0	1062	1	0	0	75	0	The caster punishes a mage for having claimed the Eyes of God. The mage's eyes are blasted by brilliance, his eye sockets emptied forever, and the Eyes of God no long observe the world. This spell can only be cast if the Eyes of God enchantment is active.	
445	Thunder Strike	2	4	1	3	-1	0	1063	1	2	50	0	5	A thunderbolt strikes the battlefield. The mage can make the thunderbolt strike very far away. Even if it misses, the shock wave is powerful enough to severely stun and damage anyone nearby.	
446	Hurricane	2	4	1	3	-1	0	1064	1	0	0	5	0	The caster unleashes a violent hurricane upon a province, devastating the countryside. The hurricane will appear as a natural event. Unrest will increase and part of the population will die.	
447	Water Strike	2	1	2	1	-1	0	1065	1	2	20	0	0	This spell creates a torrent of Water magic that can rip flesh from bone. It can only be cast underwater.	
448	Acid Rain	2	4	2	3	0	1	1066	1	3	30	0	13	Highly acidic fluids pour down from the sky, showering a limited area with corrosive bile. Both the armor and flesh of those hit will suffer.	
449	Blade Wind	2	4	3	3	-1	0	1067	3031	0	80	0	0	The caster throws a huge swarm of whirling blades towards his enemies. The blade wind is an excellent spell against light troops, but almost useless against heavily armored ones.	
450	Nether Bolt	2	4	4	1	5	1	1068	1	2	15	0	24	The mage fires a bolt of dark energies towards his enemies. Those who survive the bolt may become feebleminded by the strange energies it releases.	
451	Bolt of Unlife	2	4	5	2	-1	0	1069	1	1	20	0	0	This bolt passes straight through armor and damages the target's soul directly. If the target is slain he will be filled by the energies from this spell and rise as a soulless warrior.	
452	Bane Fire Dart	2	4	5	1	0	1	1070	1	4	20	0	11	The caster projects a dart of Bane Fire against his enemies. The Bane Fire is a sickly greenish flame said to burn in the braziers of the Underworld. The green flame consumes the life force of those burnt by it, even after the flames themselves have subsided. Everyone close to the initial target of the spell may be affected by the decaying effects of the Bane Fire.	
453	Breath of the Dragon	2	4	6	2	-1	0	1071	1	-1	20	0	0	The caster opens his mouth to let bile stream against his enemies.	
454	Falling Fires	2	5	0	3	-1	0	1072	1	1	20	0	0	This spell calls down a rain of searing flames on the enemy.	
455	Falling Frost	2	5	2	3	-1	0	1073	1	0	20	0	0	Bolts of breathtaking frost bombard an area. Cold resistance will protect the targets and agile units can also avoid the bolts.	
456	Orb Lightning	2	5	1	1	-1	0	1074	1000	2	10	0	1	With this spell, a powerful mage can fling a huge number of lightning bolts towards his enemies. The mage can cast one lightning bolt per skill level in the Path of Air.	
457	Storm	2	5	1	4	-1	0	1075	1	0	0	1	0	Creates a rain or snow storm on the battlefield. Makes flying impossible and shooting difficult. A rain storm will also make it more difficult to use Fire magic.	
458	Earthquake	2	5	3	4	-1	0	1076	1	0	0	3	107	With a thundering boom, the ground heaves and erupts, throwing soldiers into crevices that close after a few seconds. If cast in a cave province the effects are devastating.	
459	Gifts from Heaven	2	5	3	3	4	1	1077	3	-3	50	0	0	A strange whizzing sound emanates from the heavens. Soon, three meteors, glowing with astral fire, plummet from the Stellar Sphere onto the battlefield.	
460	Stellar Cascades	2	5	4	2	-1	0	1078	1	100	20	0	0	Light from a stellar body will shower down upon a group of enemies. Everyone caught in the shower of light will become exhausted as the light sucks energy through their skin.	
461	Astral Geyser	2	5	4	3	-1	0	1079	1	0	20	0	83	Tiny holes are blasted into the astral space. For a short time rays of astral energy will blast out of the holes and anyone hit will be severely horror marked. Anyone in the vicinity of the astral energy rays will get hit by deadly residual magic.	
462	Celestial Chastisement	2	5	4	3	-1	0	1080	1	100	20	0	84	The mage invokes the laws of the Celestial Bureaucracy and chastises a magical being for serving a false god. The target is wounded, regardless of armor and magic resistance and is compelled to switch sides. Powerful beings often disregard the compulsion.	
463	Shadow Blast	2	5	5	2	-1	0	1081	1	0	0	1	42	The necromancer hurls a blast of dark energies against his enemies. The blast ignores all armor and can paralyze those wounded by the spell. The undead are immune to this spell.	
464	Poison Cloud	2	5	6	3	-1	0	1082	1	-1	20	0	0	The caster creates a cloud of noxious spores dangerous to men. The cloud remains on the battlefield for some time and everyone entering the cloud will be affected by its poison.	
465	Healing Mists	2	5	6	3	1	1	1083	1	3	20	0	0	A cloud of fine mist appears on the battlefield.  Anyone inside the mist will have their wounds magically healed. The spell doesn't affect lifeless beings.	
466	Flame Eruption	2	6	0	2	-1	0	1084	1	0	30	0	0	This spell works like the Burning Hands spell except that the flames cover a much larger area.	
467	Wrathful Skies	2	6	1	5	-1	0	1085	1	0	0	2	0	The sky turns dark and lightning strikes all over the battlefield. This spell is most effective during a storm.	
468	Perpetual Storm	2	6	1	5	-1	0	1086	1	0	0	70	0	An enormous storm will rage constantly over the entire world. This will reduce the income of all land provinces. Supplies are scarce, as transportation is difficult and sailing and flying is impossible. All mountain passes are unusable during the perpetual storm and shooting in battle is very difficult. The enchantment lasts until it is dispelled or the caster dies.	
469	Cleansing Water	2	6	2	2	-1	0	1087	1	0	20	0	0	The caster projects a torrent of water against undead enemies. The cleansing water will damage undead beings and demons, but not other magical beings.	
470	Magma Eruption	2	6	3	3	0	1	1088	1	0	30	0	30	A shower of magma and rocks shoots out from the ground. Anyone standing near the eruption will find himself struck by the full force of the spell and only very heavy armor can help him survive it.	
471	Mind Hunt	2	6	4	4	-1	0	1089	1	0	0	2	0	The caster's mind is separated from his body and travels the astral planes in search of enemy commanders' minds. His mind and body are connected with a silvery cord, which can be detected by unfriendly Astral mages. Once detected, the cord of the mage can be severed - a traumatic experience indeed. Each casting of this ritual allows the mage to find and attack one enemy commander in a specific province. The attack will be either a Mind Burn or Soul Slay spell, depending on which spell the caster knows. There will be no attack if he doesn't know either of those spells.	
472	Astral Fires	2	6	4	3	0	1	1090	1	100	20	0	0	Astral fires consume the essence of materials as ordinary fires consume wood. Even stones will burn with the hazy blue flames characteristic of these otherworldly fires. This is the only fire that will burn underwater.	
473	The Wrath of God	2	6	4	5	1	3	1091	1	0	0	70	0	With this enchantment, lighting will strike the enemies of the God, no matter where they are. However, the lightning bolts strike most powerfully in provinces where the God has a strong Dominion. In provinces with a high turmoil scale more thunderbolts strike. The enchantment lasts until the caster is killed or someone dispels it.	
474	Blast of Unlife	2	6	5	3	-1	0	1092	1	0	20	0	0	This blast passes straight through armor and damages the targets' souls directly. If a target is slain he will be filled by the energies from this spell and rise as a soulless warrior.	
475	Bane Fire	2	6	5	3	0	1	1093	1	1	30	0	20	The Bane Fire is a sickly greenish flame said to burn in the braziers of the Underworld. The green flame consumes the life force of those burnt by it, even after the flames themselves have subsided. Everyone close to the initial eruption may be affected by the decaying effects of the Bane Fire.	
476	Wailing Winds	2	6	5	4	1	1	1094	1	0	0	1	0	The necromancer releases a wind of horrible screams and sighs. Everyone hearing the wailing will feel their spirits sink and have their hearts gripped with fear.  The spell affects the whole battlefield until the battle is over.	
477	Stream of Life	2	6	6	3	-1	0	1095	1	2	20	0	0	The caster pours life into the bodies of his enemies in an attempt to overload the body systems of the targets. If targets fail to resist the spell, they will either die or become stronger, healed and overcome by berserker rage. The death chance is 40 percent but increases with the power of the casting mage.	
478	Fire Storm	2	7	0	5	-1	0	1096	1	0	0	5	0	A massive storm of fire is unleashed on the battlefield.  Everyone on the battlefield will be burned to cinders within minutes. The storm lasts for the duration of the battle or until the fire mage dies.	
479	Ice Strike	2	7	2	2	-1	0	1097	1	1	20	0	0	The caster hurls a ball of ice at his enemies. When the ball strikes, it explodes into thousands of ice shards. Cold resistance offers no protection against this spell, but heavy armor does.	
480	Murdering Winter	2	7	2	5	-1	0	1098	1	0	0	50	0	A sudden, furious blizzard will strike an enemy army camp in a province of the mage's choice. The blizzard is very powerful and will kill most normal men unless they are located in a hot province. The spell will be extremely powerful if it is cast in a very cold province.  There is still a very high chance that part of the enemy army will not be in the army camp when the blizzard strikes.	
481	Acid Storm	2	7	2	4	0	1	1099	1	0	0	3	0	The whole battlefield is showered in highly corrosive fluids pouring down from the heavens.	
482	Shimmering Fields	2	7	1	6	-1	0	1100	1	0	0	2	1	The caster unleashes a storm of electric discharges on the enemy. The Shimmering Field is not selective and can destroy friends as well as enemies if not used carefully.	
483	Rain of Stones	2	7	3	3	1	1	1101	1	0	0	1	0	The sky blackens and rumbling sounds echo over the battlefield. Stones and rocks begin to fall from the heavens, striking down soldiers.	
484	Storm of Thorns	2	7	6	2	-1	0	1102	2003	0	20	0	47	The caster shoots a storm of enchanted Vine Arrows against his enemies. The arrows will come alive and entangle anyone who is hit.	
485	Nether Darts	2	7	4	1	5	1	1103	1014	0	15	0	24	The mage fires dark energies towards his enemies. Those who survive the darts may become feebleminded by the strange energies they release. Even weak mages can fire a large number of the otherworldly darts.	
